participantId,trialId,trialOrder,responseId,status,rejectReason,rejectTime,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,cleanedDuration,configHash
"64076a3038b0c42eba7bcfb2","task1_train_1","8","param-mu","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter mu","0.8","undefined","undefined","undefined","2025-04-15T04:07:03.101Z","2025-04-15T04:07:10.753Z","7652","7652","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_1","8","param-sigma","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter sigma","1","undefined","undefined","undefined","2025-04-15T04:07:03.101Z","2025-04-15T04:07:10.753Z","7652","7652","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_1","8","param-lambda","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter lambda","-0.5","undefined","undefined","undefined","2025-04-15T04:07:03.101Z","2025-04-15T04:07:10.753Z","7652","7652","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_1","8","param-p","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter p","3","undefined","undefined","undefined","2025-04-15T04:07:03.101Z","2025-04-15T04:07:10.753Z","7652","7652","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_1","8","param-q","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter q","10","undefined","undefined","undefined","2025-04-15T04:07:03.101Z","2025-04-15T04:07:10.753Z","7652","7652","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_2","9","location-x","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","The x-axis location of your click","-0.72","undefined","undefined","undefined","2025-04-15T04:07:22.703Z","2025-04-15T04:07:25.856Z","3153","3153","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_2","9","location-y","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","The y-axis location of your click","0.2314847639173116","undefined","undefined","undefined","2025-04-15T04:07:22.703Z","2025-04-15T04:07:25.856Z","3153","3153","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_2","9","pixel-x","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","The Pixel x-axis location of your click","278.98","undefined","undefined","undefined","2025-04-15T04:07:22.703Z","2025-04-15T04:07:25.856Z","3153","3153","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_2","9","pixel-y","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","The y-axis location of your click","318.5635182526619","undefined","undefined","undefined","2025-04-15T04:07:22.703Z","2025-04-15T04:07:25.856Z","3153","3153","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_2","9","param-mu","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter mu","-1.4","undefined","undefined","undefined","2025-04-15T04:07:22.703Z","2025-04-15T04:07:25.856Z","3153","3153","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_2","9","param-sigma","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter sigma","1.4","undefined","undefined","undefined","2025-04-15T04:07:22.703Z","2025-04-15T04:07:25.856Z","3153","3153","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_2","9","param-lambda","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter lambda","0.3","undefined","undefined","undefined","2025-04-15T04:07:22.703Z","2025-04-15T04:07:25.856Z","3153","3153","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_2","9","param-p","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter p","4","undefined","undefined","undefined","2025-04-15T04:07:22.703Z","2025-04-15T04:07:25.856Z","3153","3153","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_train_2","9","param-q","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter q","20","undefined","undefined","undefined","2025-04-15T04:07:22.703Z","2025-04-15T04:07:25.856Z","3153","3153","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_1","11","location-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The x-axis location of your click","2.19","undefined","undefined","undefined","2025-04-15T04:07:32.886Z","2025-04-15T04:07:39.181Z","6295","6295","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_1","11","location-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","0.5911042694698274","undefined","undefined","undefined","2025-04-15T04:07:32.886Z","2025-04-15T04:07:39.181Z","6295","6295","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_1","11","pixel-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The Pixel x-axis location of your click","434.665","undefined","undefined","undefined","2025-04-15T04:07:32.886Z","2025-04-15T04:07:39.181Z","6295","6295","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_1","11","pixel-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","176.51381355941817","undefined","undefined","undefined","2025-04-15T04:07:32.886Z","2025-04-15T04:07:39.181Z","6295","6295","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_1","11","param-mu","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter mu","1.66","undefined","undefined","undefined","2025-04-15T04:07:32.886Z","2025-04-15T04:07:39.181Z","6295","6295","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_1","11","param-sigma","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter sigma","0.56","undefined","undefined","undefined","2025-04-15T04:07:32.886Z","2025-04-15T04:07:39.181Z","6295","6295","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_1","11","param-lambda","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter lambda","0.45","undefined","undefined","undefined","2025-04-15T04:07:32.886Z","2025-04-15T04:07:39.181Z","6295","6295","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_1","11","param-p","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter p","2.76","undefined","undefined","undefined","2025-04-15T04:07:32.886Z","2025-04-15T04:07:39.181Z","6295","6295","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_1","11","param-q","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter q","27.23","undefined","undefined","undefined","2025-04-15T04:07:32.886Z","2025-04-15T04:07:39.181Z","6295","6295","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_2","12","location-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The x-axis location of your click","-1.53","undefined","undefined","undefined","2025-04-15T04:07:39.301Z","2025-04-15T04:07:42.559Z","3258","3258","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_2","12","location-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","0.2667850382184789","undefined","undefined","undefined","2025-04-15T04:07:39.301Z","2025-04-15T04:07:42.559Z","3258","3258","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_2","12","pixel-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The Pixel x-axis location of your click","235.64499999999998","undefined","undefined","undefined","2025-04-15T04:07:39.301Z","2025-04-15T04:07:42.559Z","3258","3258","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_2","12","pixel-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","304.6199099037009","undefined","undefined","undefined","2025-04-15T04:07:39.301Z","2025-04-15T04:07:42.559Z","3258","3258","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_2","12","param-mu","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter mu","-1.85","undefined","undefined","undefined","2025-04-15T04:07:39.301Z","2025-04-15T04:07:42.559Z","3258","3258","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_2","12","param-sigma","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter sigma","1.24","undefined","undefined","undefined","2025-04-15T04:07:39.301Z","2025-04-15T04:07:42.559Z","3258","3258","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_2","12","param-lambda","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter lambda","0.17","undefined","undefined","undefined","2025-04-15T04:07:39.301Z","2025-04-15T04:07:42.559Z","3258","3258","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_2","12","param-p","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter p","3.58","undefined","undefined","undefined","2025-04-15T04:07:39.301Z","2025-04-15T04:07:42.559Z","3258","3258","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_2","12","param-q","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter q","17.11","undefined","undefined","undefined","2025-04-15T04:07:39.301Z","2025-04-15T04:07:42.559Z","3258","3258","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_3","13","location-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The x-axis location of your click","-0.32","undefined","undefined","undefined","2025-04-15T04:07:42.667Z","2025-04-15T04:07:45.933Z","3266","3266","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_3","13","location-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","0.38510569883997625","undefined","undefined","undefined","2025-04-15T04:07:42.667Z","2025-04-15T04:07:45.933Z","3266","3266","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_3","13","pixel-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The Pixel x-axis location of your click","300.38","undefined","undefined","undefined","2025-04-15T04:07:42.667Z","2025-04-15T04:07:45.933Z","3266","3266","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_3","13","pixel-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","257.8832489582094","undefined","undefined","undefined","2025-04-15T04:07:42.667Z","2025-04-15T04:07:45.933Z","3266","3266","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_3","13","param-mu","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter mu","-0.21","undefined","undefined","undefined","2025-04-15T04:07:42.667Z","2025-04-15T04:07:45.933Z","3266","3266","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_3","13","param-sigma","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter sigma","0.82","undefined","undefined","undefined","2025-04-15T04:07:42.667Z","2025-04-15T04:07:45.933Z","3266","3266","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_3","13","param-lambda","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter lambda","-0.17","undefined","undefined","undefined","2025-04-15T04:07:42.667Z","2025-04-15T04:07:45.933Z","3266","3266","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_3","13","param-p","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter p","4.51","undefined","undefined","undefined","2025-04-15T04:07:42.667Z","2025-04-15T04:07:45.933Z","3266","3266","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_3","13","param-q","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter q","39.09","undefined","undefined","undefined","2025-04-15T04:07:42.667Z","2025-04-15T04:07:45.933Z","3266","3266","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_4","14","location-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The x-axis location of your click","-0.09","undefined","undefined","undefined","2025-04-15T04:07:46.048Z","2025-04-15T04:07:50.572Z","4524","4524","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_4","14","location-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","0.4901431032911591","undefined","undefined","undefined","2025-04-15T04:07:46.048Z","2025-04-15T04:07:50.572Z","4524","4524","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_4","14","pixel-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The Pixel x-axis location of your click","312.685","undefined","undefined","undefined","2025-04-15T04:07:46.048Z","2025-04-15T04:07:50.572Z","4524","4524","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_4","14","pixel-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","216.3934741999921","undefined","undefined","undefined","2025-04-15T04:07:46.048Z","2025-04-15T04:07:50.572Z","4524","4524","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_4","14","param-mu","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter mu","-0.05","undefined","undefined","undefined","2025-04-15T04:07:46.048Z","2025-04-15T04:07:50.572Z","4524","4524","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
"64076a3038b0c42eba7bcfb2","task1_test_4","14","param-sigma","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter sigma","0.64","undefined","undefined","undefined","2025-04-15T04:07:46.048Z","2025-04-15T04:07:50.572Z","4524","4524","427b97003a77ed14a977b062ce0e221dc2cae55d2d6ee24e3b891f6448a25cf4"
