participantId,trialId,trialOrder,responseId,status,rejectReason,rejectTime,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,cleanedDuration,configHash
"558d8d71fdf99b534f79b352","task1_train_1","8","pixel-x","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","The Pixel x-axis location of your click","345.8550000000001","undefined","undefined","undefined","2025-04-23T22:49:05.205Z","2025-04-23T22:49:35.663Z","30458","30458","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_1","8","pixel-y","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","The y-axis location of your click","267.7072245808569","undefined","undefined","undefined","2025-04-23T22:49:05.205Z","2025-04-23T22:49:35.663Z","30458","30458","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_1","8","param-mu","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter mu","0.8","undefined","undefined","undefined","2025-04-23T22:49:05.205Z","2025-04-23T22:49:35.663Z","30458","30458","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_1","8","param-sigma","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter sigma","1","undefined","undefined","undefined","2025-04-23T22:49:05.205Z","2025-04-23T22:49:35.663Z","30458","30458","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_1","8","param-lambda","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter lambda","-0.5","undefined","undefined","undefined","2025-04-23T22:49:05.205Z","2025-04-23T22:49:35.663Z","30458","30458","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_1","8","param-p","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter p","3","undefined","undefined","undefined","2025-04-23T22:49:05.205Z","2025-04-23T22:49:35.663Z","30458","30458","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_1","8","param-q","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter q","10","undefined","undefined","undefined","2025-04-23T22:49:05.205Z","2025-04-23T22:49:35.663Z","30458","30458","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_2","9","location-x","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","The x-axis location of your click","-0.84","undefined","undefined","undefined","2025-04-23T22:49:35.713Z","2025-04-23T22:49:55.239Z","19526","19526","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_2","9","location-y","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","The y-axis location of your click","0.23178726410303974","undefined","undefined","undefined","2025-04-23T22:49:35.713Z","2025-04-23T22:49:55.239Z","19526","19526","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_2","9","pixel-x","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","The Pixel x-axis location of your click","272.56","undefined","undefined","undefined","2025-04-23T22:49:35.713Z","2025-04-23T22:49:55.239Z","19526","19526","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_2","9","pixel-y","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","The y-axis location of your click","318.4440306792993","undefined","undefined","undefined","2025-04-23T22:49:35.713Z","2025-04-23T22:49:55.239Z","19526","19526","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_2","9","param-mu","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter mu","-1.4","undefined","undefined","undefined","2025-04-23T22:49:35.713Z","2025-04-23T22:49:55.239Z","19526","19526","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_2","9","param-sigma","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter sigma","1.4","undefined","undefined","undefined","2025-04-23T22:49:35.713Z","2025-04-23T22:49:55.239Z","19526","19526","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_2","9","param-lambda","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter lambda","0.3","undefined","undefined","undefined","2025-04-23T22:49:35.713Z","2025-04-23T22:49:55.239Z","19526","19526","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_2","9","param-p","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter p","4","undefined","undefined","undefined","2025-04-23T22:49:35.713Z","2025-04-23T22:49:55.239Z","19526","19526","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_train_2","9","param-q","completed","undefined","undefined","100.00","undefined","Click on the slider to initialize a starting point. 

 Use the slider to position the ball along the curve, such that the vertical dotted line divides the area under the curve into two equal halves. 

 Fine-tune your selection by using the left ← and right → arrow keys.","parameter q","20","undefined","undefined","undefined","2025-04-23T22:49:35.713Z","2025-04-23T22:49:55.239Z","19526","19526","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_1","11","location-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The x-axis location of your click","-0.41","undefined","undefined","undefined","2025-04-23T22:50:03.875Z","2025-04-23T22:50:16.967Z","13092","13092","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_1","11","location-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","0.5225048911922482","undefined","undefined","undefined","2025-04-23T22:50:03.875Z","2025-04-23T22:50:16.967Z","13092","13092","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_1","11","pixel-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The Pixel x-axis location of your click","295.565","undefined","undefined","undefined","2025-04-23T22:50:03.875Z","2025-04-23T22:50:16.967Z","13092","13092","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_1","11","pixel-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","203.61056797906195","undefined","undefined","undefined","2025-04-23T22:50:03.875Z","2025-04-23T22:50:16.967Z","13092","13092","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_1","11","param-mu","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter mu","-0.26","undefined","undefined","undefined","2025-04-23T22:50:03.875Z","2025-04-23T22:50:16.967Z","13092","13092","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_1","11","param-sigma","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter sigma","0.64","undefined","undefined","undefined","2025-04-23T22:50:03.875Z","2025-04-23T22:50:16.967Z","13092","13092","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_1","11","param-lambda","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter lambda","-0.33","undefined","undefined","undefined","2025-04-23T22:50:03.875Z","2025-04-23T22:50:16.967Z","13092","13092","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_1","11","param-p","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter p","3.48","undefined","undefined","undefined","2025-04-23T22:50:03.875Z","2025-04-23T22:50:16.967Z","13092","13092","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_1","11","param-q","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter q","43.69","undefined","undefined","undefined","2025-04-23T22:50:03.875Z","2025-04-23T22:50:16.967Z","13092","13092","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_2","12","location-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The x-axis location of your click","0.24","undefined","undefined","undefined","2025-04-23T22:50:17.012Z","2025-04-23T22:50:38.895Z","21883","21883","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_2","12","location-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","0.4954682582808191","undefined","undefined","undefined","2025-04-23T22:50:17.012Z","2025-04-23T22:50:38.895Z","21883","21883","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_2","12","pixel-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The Pixel x-axis location of your click","330.34000000000003","undefined","undefined","undefined","2025-04-23T22:50:17.012Z","2025-04-23T22:50:38.895Z","21883","21883","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_2","12","pixel-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","214.29003797907646","undefined","undefined","undefined","2025-04-23T22:50:17.012Z","2025-04-23T22:50:38.895Z","21883","21883","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_2","12","param-mu","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter mu","0.56","undefined","undefined","undefined","2025-04-23T22:50:17.012Z","2025-04-23T22:50:38.895Z","21883","21883","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_2","12","param-sigma","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter sigma","0.65","undefined","undefined","undefined","2025-04-23T22:50:17.012Z","2025-04-23T22:50:38.895Z","21883","21883","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_2","12","param-lambda","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter lambda","-0.49","undefined","undefined","undefined","2025-04-23T22:50:17.012Z","2025-04-23T22:50:38.895Z","21883","21883","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_2","12","param-p","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter p","4.69","undefined","undefined","undefined","2025-04-23T22:50:17.012Z","2025-04-23T22:50:38.895Z","21883","21883","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_2","12","param-q","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter q","6.57","undefined","undefined","undefined","2025-04-23T22:50:17.012Z","2025-04-23T22:50:38.895Z","21883","21883","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_3","13","location-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The x-axis location of your click","1.24","undefined","undefined","undefined","2025-04-23T22:50:38.941Z","2025-04-23T22:50:57.108Z","18167","18167","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_3","13","location-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","0.4375081864497886","undefined","undefined","undefined","2025-04-23T22:50:38.941Z","2025-04-23T22:50:57.108Z","18167","18167","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_3","13","pixel-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The Pixel x-axis location of your click","383.84000000000003","undefined","undefined","undefined","2025-04-23T22:50:38.941Z","2025-04-23T22:50:57.108Z","18167","18167","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_3","13","pixel-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","237.1842663523335","undefined","undefined","undefined","2025-04-23T22:50:38.941Z","2025-04-23T22:50:57.108Z","18167","18167","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_3","13","param-mu","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter mu","1.58","undefined","undefined","undefined","2025-04-23T22:50:38.941Z","2025-04-23T22:50:57.108Z","18167","18167","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_3","13","param-sigma","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter sigma","0.8","undefined","undefined","undefined","2025-04-23T22:50:38.941Z","2025-04-23T22:50:57.108Z","18167","18167","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_3","13","param-lambda","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter lambda","-0.51","undefined","undefined","undefined","2025-04-23T22:50:38.941Z","2025-04-23T22:50:57.108Z","18167","18167","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_3","13","param-p","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter p","3.09","undefined","undefined","undefined","2025-04-23T22:50:38.941Z","2025-04-23T22:50:57.108Z","18167","18167","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_3","13","param-q","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter q","48.25","undefined","undefined","undefined","2025-04-23T22:50:38.941Z","2025-04-23T22:50:57.108Z","18167","18167","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_4","14","location-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The x-axis location of your click","1.34","undefined","undefined","undefined","2025-04-23T22:50:57.162Z","2025-04-23T22:51:13.978Z","16816","16816","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_4","14","location-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","0.41988947655099246","undefined","undefined","undefined","2025-04-23T22:50:57.162Z","2025-04-23T22:51:13.978Z","16816","16816","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_4","14","pixel-x","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The Pixel x-axis location of your click","389.19","undefined","undefined","undefined","2025-04-23T22:50:57.162Z","2025-04-23T22:51:13.978Z","16816","16816","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_4","14","pixel-y","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","The y-axis location of your click","244.143656762358","undefined","undefined","undefined","2025-04-23T22:50:57.162Z","2025-04-23T22:51:13.978Z","16816","16816","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_4","14","param-mu","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter mu","1.66","undefined","undefined","undefined","2025-04-23T22:50:57.162Z","2025-04-23T22:51:13.978Z","16816","16816","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
"558d8d71fdf99b534f79b352","task1_test_4","14","param-sigma","completed","undefined","undefined","100.00","undefined","Click the slider to initialize a selection. 

 Drag the slider to move the ball along the curve until a hypothetical vertical line through it divides the area into two **equal** halves. 

 Adjust using left ← and right → arrow keys until the areas match. ","parameter sigma","0.75","undefined","undefined","undefined","2025-04-23T22:50:57.162Z","2025-04-23T22:51:13.978Z","16816","16816","eb0106fed740c198c360404037c87f63bbf88d0bdcf8d5b46f37249f8855f79e"
